Timestamp;CO2 ppm
2023-06-22 17:13:59.347635;494
2023-06-22 17:13:59.848306;494
2023-06-22 17:14:00.349389;494
2023-06-22 17:14:00.847132;494
2023-06-22 17:14:01.345961;494
2023-06-22 17:14:01.847093;494
2023-06-22 17:14:02.345994;494
2023-06-22 17:14:02.849803;494
2023-06-22 17:14:03.346000;493
2023-06-22 17:14:03.843763;493
2023-06-22 17:14:04.342002;493
2023-06-22 17:14:04.841215;493
2023-06-22 17:14:05.349046;494
2023-06-22 17:14:05.850373;494
2023-06-22 17:14:06.345915;493
2023-06-22 17:14:06.848119;493
2023-06-22 17:14:07.345685;494
2023-06-22 17:14:07.844168;494
2023-06-22 17:14:08.342062;494
2023-06-22 17:14:08.841328;494
2023-06-22 17:14:09.351581;494
2023-06-22 17:14:09.852067;494
2023-06-22 17:14:10.348134;494
2023-06-22 17:14:10.845914;494
2023-06-22 17:14:11.346366;493
2023-06-22 17:14:11.850114;493
2023-06-22 17:14:12.351012;493
2023-06-22 17:14:12.849014;493
2023-06-22 17:14:13.350185;493
2023-06-22 17:14:13.845658;493
2023-06-22 17:14:14.342193;493
2023-06-22 17:14:14.848904;493
2023-06-22 17:14:15.344053;493
2023-06-22 17:14:15.843315;493
2023-06-22 17:14:16.352353;493
2023-06-22 17:14:16.851812;493
2023-06-22 17:14:17.351881;492
2023-06-22 17:14:17.847672;492
2023-06-22 17:14:18.349456;491
2023-06-22 17:14:18.851300;491
2023-06-22 17:14:19.347409;489
2023-06-22 17:14:19.850052;489
2023-06-22 17:14:20.348262;489
2023-06-22 17:14:20.850138;488
2023-06-22 17:14:21.350708;488
2023-06-22 17:14:21.847728;487
2023-06-22 17:14:22.349723;487
2023-06-22 17:14:22.848548;486
2023-06-22 17:14:23.350628;486
2023-06-22 17:14:23.849953;485
2023-06-22 17:14:24.349392;485
2023-06-22 17:14:24.851416;483
2023-06-22 17:14:25.345913;483
2023-06-22 17:14:25.849490;482
2023-06-22 17:14:26.345797;482
2023-06-22 17:14:26.846108;481
2023-06-22 17:14:27.344039;481
2023-06-22 17:14:27.845922;481
2023-06-22 17:14:28.345966;481
2023-06-22 17:14:28.845861;480
2023-06-22 17:14:29.346114;480
2023-06-22 17:14:29.853512;480
2023-06-22 17:14:30.353330;480
2023-06-22 17:14:30.852939;478
2023-06-22 17:14:31.345823;478
2023-06-22 17:14:31.851629;478
2023-06-22 17:14:32.352153;478
2023-06-22 17:14:32.846037;478
2023-06-22 17:14:33.347912;478
2023-06-22 17:14:33.851805;477
2023-06-22 17:14:34.350723;477
2023-06-22 17:14:34.851032;476
2023-06-22 17:14:35.343225;476
2023-06-22 17:14:35.848304;476
2023-06-22 17:14:36.349761;476
2023-06-22 17:14:36.850035;476
2023-06-22 17:14:37.346388;476
2023-06-22 17:14:37.851625;476
2023-06-22 17:14:38.348914;476
2023-06-22 17:14:38.848576;476
2023-06-22 17:14:39.350604;476
2023-06-22 17:14:39.850492;475
2023-06-22 17:14:40.350944;475
2023-06-22 17:14:40.852163;475
2023-06-22 17:14:41.347213;475
2023-06-22 17:14:41.851061;475
2023-06-22 17:14:42.350532;475
2023-06-22 17:14:42.850099;475
2023-06-22 17:14:43.353743;475
2023-06-22 17:14:43.854156;475
2023-06-22 17:14:44.349176;475
2023-06-22 17:14:44.844892;474
2023-06-22 17:14:45.346020;474
2023-06-22 17:14:45.845493;474
2023-06-22 17:14:46.343308;474
2023-06-22 17:14:46.838743;474
2023-06-22 17:14:47.352508;474
2023-06-22 17:14:47.851665;474
2023-06-22 17:14:48.346497;474
2023-06-22 17:14:48.845745;474
2023-06-22 17:14:49.341453;474
2023-06-22 17:14:49.850517;474
2023-06-22 17:14:50.345764;474
2023-06-22 17:14:50.846123;473
2023-06-22 17:14:51.354024;473
2023-06-22 17:14:51.853801;473
2023-06-22 17:14:52.351873;473
2023-06-22 17:14:52.843916;472
2023-06-22 17:14:53.347693;472
2023-06-22 17:14:53.842538;472
2023-06-22 17:14:54.341767;472
2023-06-22 17:14:54.844442;472
2023-06-22 17:14:55.351045;472
2023-06-22 17:14:55.842442;472
2023-06-22 17:14:56.343652;472
2023-06-22 17:14:56.842328;472
2023-06-22 17:14:57.344818;472
2023-06-22 17:14:57.841052;471
2023-06-22 17:14:58.355012;471
2023-06-22 17:14:58.840872;471
2023-06-22 17:14:59.342753;471
2023-06-22 17:14:59.848368;471
2023-06-22 17:15:00.341620;471
2023-06-22 17:15:00.844483;471
2023-06-22 17:15:01.345038;471
2023-06-22 17:15:01.847468;471
2023-06-22 17:15:02.347149;471
2023-06-22 17:15:02.850892;470
2023-06-22 17:15:03.341810;470
2023-06-22 17:15:03.851126;470
2023-06-22 17:15:04.345692;470
2023-06-22 17:15:04.847326;471
2023-06-22 17:15:05.354084;471
2023-06-22 17:15:05.842401;470
2023-06-22 17:15:06.346024;470
2023-06-22 17:15:06.847597;470
2023-06-22 17:15:07.346035;470
2023-06-22 17:15:07.845521;470
2023-06-22 17:15:08.342696;470
2023-06-22 17:15:08.847473;470
2023-06-22 17:15:09.346865;470
2023-06-22 17:15:09.843158;470
2023-06-22 17:15:10.342714;470
2023-06-22 17:15:10.842847;470
2023-06-22 17:15:11.343628;470
2023-06-22 17:15:11.848662;470
2023-06-22 17:15:12.343018;470
2023-06-22 17:15:12.854670;470
2023-06-22 17:15:13.352078;470
2023-06-22 17:15:13.847447;470
2023-06-22 17:15:14.354072;470
2023-06-22 17:15:14.846016;471
2023-06-22 17:15:15.347810;471
2023-06-22 17:15:15.848045;471
2023-06-22 17:15:16.345738;471
2023-06-22 17:15:16.846082;471
2023-06-22 17:15:17.347346;471
2023-06-22 17:15:17.845913;477
2023-06-22 17:15:18.347176;477
2023-06-22 17:15:18.846712;504
2023-06-22 17:15:19.349562;504
2023-06-22 17:15:19.850196;549
2023-06-22 17:15:20.352759;549
2023-06-22 17:15:20.843489;601
2023-06-22 17:15:21.347475;601
2023-06-22 17:15:21.845858;637
2023-06-22 17:15:22.346955;637
2023-06-22 17:15:22.849366;671
2023-06-22 17:15:23.351902;671
2023-06-22 17:15:23.852900;698
2023-06-22 17:15:24.350767;698
2023-06-22 17:15:24.856305;716
2023-06-22 17:15:25.352944;716
2023-06-22 17:15:25.854388;733
2023-06-22 17:15:26.356196;733
2023-06-22 17:15:26.856027;741
2023-06-22 17:15:27.342679;741
2023-06-22 17:15:27.855064;748
2023-06-22 17:15:28.347996;748
2023-06-22 17:15:28.854313;757
2023-06-22 17:15:29.341361;757
2023-06-22 17:15:29.854152;761
2023-06-22 17:15:30.353907;761
2023-06-22 17:15:30.849730;764
2023-06-22 17:15:31.346808;764
2023-06-22 17:15:31.850471;766
2023-06-22 17:15:32.345905;766
2023-06-22 17:15:32.841717;767
2023-06-22 17:15:33.344748;767
2023-06-22 17:15:33.853503;768
2023-06-22 17:15:34.345810;768
2023-06-22 17:15:34.848466;770
2023-06-22 17:15:35.346206;770
2023-06-22 17:15:35.843076;772
2023-06-22 17:15:36.354605;772
2023-06-22 17:15:36.854277;773
2023-06-22 17:15:37.348193;773
2023-06-22 17:15:37.845768;775
2023-06-22 17:15:38.349806;775
2023-06-22 17:15:38.856371;776
2023-06-22 17:15:39.355357;776
2023-06-22 17:15:39.849336;777
2023-06-22 17:15:40.347427;777
2023-06-22 17:15:40.841751;778
2023-06-22 17:15:41.345940;778
2023-06-22 17:15:41.843213;780
2023-06-22 17:15:42.348700;780
2023-06-22 17:15:42.845779;781
2023-06-22 17:15:43.347125;781
2023-06-22 17:15:43.854274;783
2023-06-22 17:15:44.344118;783
2023-06-22 17:15:44.845991;783
2023-06-22 17:15:45.346124;783
2023-06-22 17:15:45.844905;784
2023-06-22 17:15:46.344265;784
2023-06-22 17:15:46.845816;785
2023-06-22 17:15:47.344188;785
2023-06-22 17:15:47.846879;786
2023-06-22 17:15:48.350976;786
2023-06-22 17:15:48.847955;786
2023-06-22 17:15:49.341261;786
2023-06-22 17:15:49.854352;786
2023-06-22 17:15:50.345858;786
2023-06-22 17:15:50.853202;786
2023-06-22 17:15:51.344237;786
2023-06-22 17:15:51.854090;786
2023-06-22 17:15:52.348511;786
2023-06-22 17:15:52.845737;786
2023-06-22 17:15:53.347767;786
2023-06-22 17:15:53.845676;786
2023-06-22 17:15:54.345989;786
2023-06-22 17:15:54.850994;786
2023-06-22 17:15:55.346908;786
2023-06-22 17:15:55.849129;786
2023-06-22 17:15:56.348631;786
2023-06-22 17:15:56.847607;786
2023-06-22 17:15:57.351216;786
2023-06-22 17:15:57.848666;786
2023-06-22 17:15:58.348633;786
2023-06-22 17:15:58.847124;782
2023-06-22 17:15:59.352047;782
2023-06-22 17:15:59.845851;768
2023-06-22 17:16:00.348904;768
2023-06-22 17:16:00.848707;747
2023-06-22 17:16:01.347473;747
2023-06-22 17:16:01.847733;724
2023-06-22 17:16:02.348970;724
2023-06-22 17:16:02.848189;702
2023-06-22 17:16:03.348472;702
2023-06-22 17:16:03.848074;688
2023-06-22 17:16:04.346606;688
2023-06-22 17:16:04.852683;670
2023-06-22 17:16:05.355623;670
2023-06-22 17:16:05.848363;657
2023-06-22 17:16:06.358983;657
2023-06-22 17:16:06.849362;644
2023-06-22 17:16:07.351088;644
2023-06-22 17:16:07.851689;633
2023-06-22 17:16:08.353124;633
2023-06-22 17:16:08.856957;624
2023-06-22 17:16:09.355815;624
2023-06-22 17:16:09.857203;616
2023-06-22 17:16:10.345738;616
2023-06-22 17:16:10.848907;608
2023-06-22 17:16:11.346185;608
2023-06-22 17:16:11.844380;601
2023-06-22 17:16:12.350276;601
2023-06-22 17:16:12.843443;601
2023-06-22 17:16:13.344947;594
2023-06-22 17:16:13.850461;594
2023-06-22 17:16:14.346398;589
2023-06-22 17:16:14.844513;589
2023-06-22 17:16:15.356315;582
2023-06-22 17:16:15.845888;582
2023-06-22 17:16:16.346016;575
2023-06-22 17:16:16.851765;575
2023-06-22 17:16:17.352255;568
2023-06-22 17:16:17.849144;568
2023-06-22 17:16:18.349842;564
2023-06-22 17:16:18.854850;564
2023-06-22 17:16:19.350749;559
2023-06-22 17:16:19.859100;559
2023-06-22 17:16:20.349392;554
2023-06-22 17:16:20.853580;554
2023-06-22 17:16:21.348617;549
2023-06-22 17:16:21.857980;549
2023-06-22 17:16:22.357943;545
2023-06-22 17:16:22.851200;545
2023-06-22 17:16:23.347060;542
2023-06-22 17:16:23.854946;542
2023-06-22 17:16:24.346333;538
2023-06-22 17:16:24.844273;538
2023-06-22 17:16:25.351101;534
2023-06-22 17:16:25.845570;534
2023-06-22 17:16:26.346434;530
2023-06-22 17:16:26.859724;530
2023-06-22 17:16:27.360161;527
2023-06-22 17:16:27.844484;527
2023-06-22 17:16:28.359644;525
2023-06-22 17:16:28.859929;525
2023-06-22 17:16:29.352114;524
2023-06-22 17:16:29.858291;524
2023-06-22 17:16:30.358351;523
2023-06-22 17:16:30.853403;523
2023-06-22 17:16:31.346198;522
2023-06-22 17:16:31.845452;522
2023-06-22 17:16:32.346319;520
2023-06-22 17:16:32.849427;520
2023-06-22 17:16:33.354923;519
2023-06-22 17:16:33.860314;519
2023-06-22 17:16:34.346953;517
2023-06-22 17:16:34.848768;517
2023-06-22 17:16:35.346015;516
2023-06-22 17:16:35.854051;516
2023-06-22 17:16:36.349758;516
2023-06-22 17:16:36.845773;516
2023-06-22 17:16:37.349998;515
2023-06-22 17:16:37.847919;515
2023-06-22 17:16:38.352116;514
2023-06-22 17:16:38.843065;514
2023-06-22 17:16:39.352610;514
2023-06-22 17:16:39.844144;514
2023-06-22 17:16:40.343534;513
2023-06-22 17:16:40.861044;513
2023-06-22 17:16:41.351795;512
2023-06-22 17:16:41.845691;512
2023-06-22 17:16:42.360813;512
2023-06-22 17:16:42.846018;512
2023-06-22 17:16:43.345854;511
2023-06-22 17:16:43.846139;511
2023-06-22 17:16:44.346265;510
2023-06-22 17:16:44.845821;510
2023-06-22 17:16:45.359245;509
2023-06-22 17:16:45.845724;509
2023-06-22 17:16:46.343650;508
2023-06-22 17:16:46.844207;508
2023-06-22 17:16:47.358271;507
2023-06-22 17:16:47.859354;507
2023-06-22 17:16:48.347899;506
2023-06-22 17:16:48.858681;506
2023-06-22 17:16:49.350912;506
2023-06-22 17:16:49.858640;506
2023-06-22 17:16:50.360344;505
2023-06-22 17:16:50.859788;505
2023-06-22 17:16:51.357266;505
2023-06-22 17:16:51.858741;505
2023-06-22 17:16:52.349260;504
2023-06-22 17:16:52.845512;504
2023-06-22 17:16:53.345263;504
2023-06-22 17:16:53.846121;504
2023-06-22 17:16:54.360219;503
2023-06-22 17:16:54.861457;503
2023-06-22 17:16:55.350857;503
2023-06-22 17:16:55.861247;503
2023-06-22 17:16:56.352485;502
2023-06-22 17:16:56.847060;502
2023-06-22 17:16:57.345950;502
2023-06-22 17:16:57.847166;502
2023-06-22 17:16:58.351890;501
2023-06-22 17:16:58.851974;501
2023-06-22 17:16:59.359866;501
2023-06-22 17:16:59.850348;501
2023-06-22 17:17:00.359461;500
2023-06-22 17:17:00.846608;500
2023-06-22 17:17:01.362381;500
2023-06-22 17:17:01.862252;500
2023-06-22 17:17:02.361758;499
2023-06-22 17:17:02.861156;499
2023-06-22 17:17:03.361474;499
2023-06-22 17:17:03.847662;499
2023-06-22 17:17:04.349816;499
2023-06-22 17:17:04.845988;499
2023-06-22 17:17:05.345821;499
2023-06-22 17:17:05.845433;499
2023-06-22 17:17:06.345483;499
2023-06-22 17:17:06.857631;499
2023-06-22 17:17:07.350901;499
2023-06-22 17:17:07.848935;499
2023-06-22 17:17:08.362372;498
2023-06-22 17:17:08.857501;498
2023-06-22 17:17:09.360834;498
2023-06-22 17:17:09.861806;498
2023-06-22 17:17:10.358444;497
2023-06-22 17:17:10.860671;497
2023-06-22 17:17:11.360093;497
2023-06-22 17:17:11.850127;497
2023-06-22 17:17:12.355941;497
2023-06-22 17:17:12.850706;497
2023-06-22 17:17:13.346866;497
2023-06-22 17:17:13.857407;497
2023-06-22 17:17:14.359408;496
2023-06-22 17:17:14.846598;496
2023-06-22 17:17:15.362323;496
2023-06-22 17:17:15.862626;496
2023-06-22 17:17:16.360081;496
2023-06-22 17:17:16.862411;496
2023-06-22 17:17:17.361803;495
2023-06-22 17:17:17.862318;495
2023-06-22 17:17:18.351552;495
2023-06-22 17:17:18.847541;495
2023-06-22 17:17:19.361047;494
2023-06-22 17:17:19.849795;494
2023-06-22 17:17:20.353792;494
2023-06-22 17:17:20.854973;494
2023-06-22 17:17:21.350854;493
2023-06-22 17:17:21.845991;493
2023-06-22 17:17:22.362792;493
2023-06-22 17:17:22.862757;493
2023-06-22 17:17:23.362814;492
2023-06-22 17:17:23.862688;492
2023-06-22 17:17:24.362338;492
2023-06-22 17:17:24.862260;492
2023-06-22 17:17:25.361285;491
2023-06-22 17:17:25.850829;491
2023-06-22 17:17:26.361186;491
2023-06-22 17:17:26.847462;491
2023-06-22 17:17:27.348703;491
2023-06-22 17:17:27.849415;491
2023-06-22 17:17:28.360007;491
2023-06-22 17:17:28.863780;491
2023-06-22 17:17:29.351319;491
2023-06-22 17:17:29.863110;491
2023-06-22 17:17:30.362954;491
2023-06-22 17:17:30.862429;491
2023-06-22 17:17:31.362964;489
2023-06-22 17:17:31.859355;489
2023-06-22 17:17:32.361563;490
2023-06-22 17:17:32.862169;490
2023-06-22 17:17:33.359818;490
2023-06-22 17:17:33.846686;490
2023-06-22 17:17:34.345793;489
2023-06-22 17:17:34.860632;489
2023-06-22 17:17:35.346727;489
2023-06-22 17:17:35.864124;489
2023-06-22 17:17:36.360037;489
2023-06-22 17:17:36.856909;489
2023-06-22 17:17:37.363398;488
2023-06-22 17:17:37.863069;488
2023-06-22 17:17:38.362573;488
2023-06-22 17:17:38.862295;488
2023-06-22 17:17:39.358766;488
2023-06-22 17:17:39.861362;488
2023-06-22 17:17:40.361106;488
2023-06-22 17:17:40.848112;488
2023-06-22 17:17:41.348983;488
2023-06-22 17:17:41.848524;488
2023-06-22 17:17:42.360485;488
2023-06-22 17:17:42.862384;488
2023-06-22 17:17:43.363586;488
2023-06-22 17:17:43.862355;488
2023-06-22 17:17:44.363195;488
